run_id,question_id,question,benchmark_category,question_type,expected_answer_type,model,embedding_name,embedding_model,collection,top_k_per_type,max_context_records,selected_record_types,retrieved_sources,expected_sources,cited_sources,invalid_cited_sources,expected_keywords,must_not_include,retrieval_time_seconds,generation_time_seconds,total_latency_seconds,eval_count,eval_duration,prompt_eval_count,prompt_eval_duration,tokens_per_second,prompt_char_count,context_char_count,answer_word_count,keyword_score,source_score,must_not_include_violations,not_enough_info,not_enough_info_expected,not_enough_info_correct,overall_auto_score,answer,manual_accuracy_0_1,manual_hallucination_0_1,manual_citation_quality_0_1,manual_notes
20260509_013326,q029,Give a concise maintenance summary for pressure alarm issues using only database sources.,Core semantic retrieval/extraction,,summary,phi4-mini:3.8b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,work_orders,"work_orders_101,work_orders_241,work_orders_121","claims_541,claims_621,claims_561","tasks_155,work_orders_101,work_orders_241",tasks_155,pressure|alarm|source|claims_|work_orders_,uncited conclusion,3.452,14.072,17.524,313,4816714500,1141,511232600,64.982,4607,3763,219,0.8,0.0,0,False,False,,0.57,"Based on the provided records (work_orders_101, work_orders_241, tasks_155), there are multiple instances of infusion pumps reporting an out-of-range sensor during startup. These cases require replacing and recalibrating sensors due to suspected blocked lines or faulty components (""WO 101"", ""WO 241""). All incidents have been classified as either CALIBRATION (work_orders_101) for routine maintenance, REGULATORY (work_orders_241), indicating a need that may be governed by regulatory standards possibly affecting the SLA risk prediction. Work order WO 121 is also identified with an SLA_RISK predictive outcome (""tasks_155""), suggesting potential service level agreement risks due to recent failures and stock status considerations.

The commonality across these records indicates consistent maintenance needs for infusion pumps experiencing pressure sensor alarms, which involve safety verification checks before isolating equipment if necessary. All cases have been completed or are on hold with no immediate cost reported in the database context provided (""work_orders_101"", ""work_orders_241""). No further details can be summarized without additional information from tasks_155 as it was not included within this instruction set.

Answer: Infusion pumps across multiple records (WO 101, WO 241) are experiencing pressure sensor alarms requiring replacement and recalibration of sensors. Maintenance activities involve safety checks before isolating equipment (""work_orders_101"", ""work_orders_241""). All cases have been completed or put on hold with no immediate costs reported in the database context provided.

Source IDs used: work_orders_101, work_orders_241",,,,
20260509_013326,q029,Give a concise maintenance summary for pressure alarm issues using only database sources.,Core semantic retrieval/extraction,,summary,gemma3:4b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,work_orders,"work_orders_101,work_orders_241,work_orders_121","claims_541,claims_621,claims_561","work_orders_101,work_orders_121,work_orders_241",,pressure|alarm|source|claims_|work_orders_,uncited conclusion,3.452,13.384,16.837,94,2773970200,1405,625802500,33.886,4607,3763,49,0.8,0.0,0,False,False,,0.57,"Work orders 101, 241, and 121 all relate to “Infusion pump pressure alarm” issues. These work orders involve replacing pressure sensors and recalibrating pumps, with a suspected cause of blocked pressure lines or faulty sensors. The predictive outcomes for these work orders are SLA_RISK. Source IDs: work_orders_101, work_orders_241, work_orders_121",,,,
20260509_013326,q030,Give a concise maintenance summary for blocked spare-part tasks using only database sources.,Core semantic retrieval/extraction,,summary,qwen3:1.7b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,work_orders","tasks_98,tasks_253,tasks_65,work_orders_276,work_orders_256,work_orders_196","tasks_155,tasks_11,tasks_89","tasks_65,tasks_98",,blocked|spare|stock|tasks_,work_orders only,3.471,11.252,14.723,456,4319145300,1916,434255100,105.576,6518,5640,69,1.0,0.0,0,False,False,,0.65,"The database indicates two blocked spare-part tasks:  
1. **Task 98** (CRITICAL priority) is blocked due to waiting for a refrigerator door sensor from the spare parts store.  
2. **Task 65** (MEDIUM priority) is blocked due to waiting for an infusion pump keypad from the spare parts store.  

Both tasks are categorized under ""Corrective action"" and are tied to equipment-specific spare part stock constraints.  

**Sources cited:**  
- tasks_98  
- tasks_65",,,,
20260509_013326,q030,Give a concise maintenance summary for blocked spare-part tasks using only database sources.,Core semantic retrieval/extraction,,summary,qwen3:4b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,work_orders","tasks_98,tasks_253,tasks_65,work_orders_276,work_orders_256,work_orders_196","tasks_155,tasks_11,tasks_89","tasks_65,tasks_98",,blocked|spare|stock|tasks_,work_orders only,3.471,51.535,55.006,2276,43563733200,1916,959077800,52.245,6518,5640,18,1.0,0.0,0,False,False,,0.65,"Blocked tasks requiring spare parts (stock below minimum):
- tasks_98: Refrigerator door sensor
- tasks_65: Infusion pump keypad",,,,
20260509_013326,q030,Give a concise maintenance summary for blocked spare-part tasks using only database sources.,Core semantic retrieval/extraction,,summary,qwen3:8b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,work_orders","tasks_98,tasks_253,tasks_65,work_orders_276,work_orders_256,work_orders_196","tasks_155,tasks_11,tasks_89","tasks_65,tasks_98",,blocked|spare|stock|tasks_,work_orders only,3.471,51.14,54.611,378,36879821400,1916,2453097400,10.25,6518,5640,47,1.0,0.0,0,False,False,,0.65,"Blocked spare-part tasks:  
- **tasks_98** (CRITICAL): Blocked due to missing Refrigerator door sensor (spare parts stock below minimum).  
- **tasks_65** (MEDIUM): Blocked due to missing Infusion pump keypad (spare parts stock below minimum).  

Both tasks require replenishment of specified spare parts to proceed.  

Source IDs: tasks_98, tasks_65.",,,,
20260509_013326,q030,Give a concise maintenance summary for blocked spare-part tasks using only database sources.,Core semantic retrieval/extraction,,summary,phi4-mini:3.8b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,work_orders","tasks_98,tasks_253,tasks_65,work_orders_276,work_orders_256,work_orders_196","tasks_155,tasks_11,tasks_89",,,blocked|spare|stock|tasks_,work_orders only,3.471,10.693,14.164,82,1282920800,1654,727121000,63.917,6518,5640,70,0.5,0.0,0,True,False,,0.35,"I do not have enough information in the database to provide that specific detail. The provided records contain details about work orders, but there is no direct mention of ""blocked"" status specifically related to spare parts within those entries. If you can clarify or specify what kind of maintenance summary you're looking for (e.g., blocked tasks due to lack of spares), I could potentially assist further using the given context.",,,,
20260509_013326,q030,Give a concise maintenance summary for blocked spare-part tasks using only database sources.,Core semantic retrieval/extraction,,summary,gemma3:4b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,work_orders","tasks_98,tasks_253,tasks_65,work_orders_276,work_orders_256,work_orders_196","tasks_155,tasks_11,tasks_89","tasks_65,tasks_98",,blocked|spare|stock|tasks_,work_orders only,3.471,13.097,16.568,55,1617368100,2043,1070220000,34.006,6518,5640,31,0.75,0.0,0,False,False,,0.55,"There are two blocked tasks awaiting spare parts: tasks_98 (Corrective action - Waiting for Refrigerator door sensor) and tasks_65 (Corrective action - Waiting for Infusion pump keypad). Source IDs: tasks_98, tasks_65",,,,
20260509_013326,q031,Summarize evidence for spare-part stock constraints in the retrieved maintenance tasks.,Core semantic retrieval/extraction,,evidence_summary,qwen3:1.7b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,work_orders","tasks_263,tasks_143,tasks_23,work_orders_268,work_orders_196,work_orders_48","tasks_155,tasks_11,tasks_89","tasks_143,tasks_23,tasks_263,work_orders_268",,stock|below minimum|waiting|source,no stock constraints,3.487,11.765,15.253,497,4701742000,1857,456358000,105.706,6232,5359,98,0.5,0.0,0,False,False,,0.45,"The evidence for spare-part stock constraints in the retrieved maintenance tasks is summarized as follows:  
- **Tasks_263, tasks_143, and tasks_23** are all blocked due to a **stock constraint** for the ""Analyzer cuvette segment."" The blocked_reason explicitly states that current stock levels are below the minimum required.  

These tasks (all with HIGH priority and BLOCKED status) are related to the chemistry analyzer calibration drift and require spare parts from the spare parts store. The predictive_outcome_notes for work_orders_268 and 48 also mention ""no immediate stock constraint detected,"" but this is unrelated to the tasks themselves.  

**Sources cited:** tasks_263, tasks_143, tasks_23.",,,,
20260509_013326,q031,Summarize evidence for spare-part stock constraints in the retrieved maintenance tasks.,Core semantic retrieval/extraction,,evidence_summary,qwen3:4b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,work_orders","tasks_263,tasks_143,tasks_23,work_orders_268,work_orders_196,work_orders_48","tasks_155,tasks_11,tasks_89","tasks_143,tasks_23,tasks_263",,stock|below minimum|waiting|source,no stock constraints,3.487,55.969,59.457,2494,47984729900,1857,970773000,51.975,6232,5359,19,0.5,0.0,0,False,False,,0.45,"Three tasks (tasks_263, tasks_143, tasks_23) are blocked due to current stock of Analyzer cuvette segments being below minimum level.",,,,
20260509_013326,q031,Summarize evidence for spare-part stock constraints in the retrieved maintenance tasks.,Core semantic retrieval/extraction,,evidence_summary,qwen3:8b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,work_orders","tasks_263,tasks_143,tasks_23,work_orders_268,work_orders_196,work_orders_48","tasks_155,tasks_11,tasks_89","tasks_143,tasks_23,tasks_263",,stock|below minimum|waiting|source,no stock constraints,3.487,67.765,71.253,542,53759371400,1857,2367856800,10.082,6232,5359,53,1.0,0.0,0,False,False,,0.65,"The retrieved maintenance tasks (tasks_263, tasks_143, tasks_23) all cite ""Waiting for Analyzer cuvette segment from spare parts store; current stock is below minimum level"" as the blocked reason. This directly indicates spare-part stock constraints across three distinct tasks. No conflicting evidence is present in the provided records.  

**Source IDs cited:** tasks_263, tasks_143, tasks_23.",,,,
20260509_013326,q031,Summarize evidence for spare-part stock constraints in the retrieved maintenance tasks.,Core semantic retrieval/extraction,,evidence_summary,phi4-mini:3.8b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,work_orders","tasks_263,tasks_143,tasks_23,work_orders_268,work_orders_196,work_orders_48","tasks_155,tasks_11,tasks_89",,,stock|below minimum|waiting|source,no stock constraints,3.487,10.578,14.066,69,1071960000,1615,708538800,64.368,6232,5359,62,0.5,0.0,0,True,False,,0.35,"I do not have enough information in the database to summarize specific instances of spare-part stock constraints related directly to any particular task or work order from the provided records. The notes mention a ""waiting"" situation due to low inventory levels, but no explicit confirmation that this is an actual constraint affecting current operations can be made based on these entries alone.",,,,
20260509_013326,q031,Summarize evidence for spare-part stock constraints in the retrieved maintenance tasks.,Core semantic retrieval/extraction,,evidence_summary,gemma3:4b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,work_orders","tasks_263,tasks_143,tasks_23,work_orders_268,work_orders_196,work_orders_48","tasks_155,tasks_11,tasks_89","tasks_143,tasks_23,tasks_263,work_orders_196,work_orders_268,work_orders_48",,stock|below minimum|waiting|source,no stock constraints,3.487,17.687,21.174,237,7011742200,1983,988449100,33.8,6232,5359,122,1.0,0.0,0,False,False,,0.65,"The following tasks are blocked due to spare part stock constraints:

*   tasks_263 (Source ID: tasks_263) - Blocked reason: “Waiting for Analyzer cuvette segment from spare parts store; current stock is below minimum level.”
*   tasks_143 (Source ID: tasks_143) - Blocked reason: “Waiting for Analyzer cuvette segment from spare parts store; current stock is below minimum level.”
*   tasks_23 (Source ID: tasks_23) - Blocked reason: “Waiting for Analyzer cuvette segment from spare parts store; current stock is below minimum level.”
*   work_orders_268 (Source ID: work_orders_268) - Predictive outcome notes: “No immediate stock constraint detected.”
*   work_orders_196 (Source ID: work_orders_196) - Predictive outcome notes: “No immediate stock constraint detected.”
*   work_orders_48 (Source ID: work_orders_48) - Predictive outcome notes: “No immediate stock constraint detected.”",,,,
20260509_013326,q032,What information exists about surgical light handle problems?,Core semantic retrieval/extraction,,summary,qwen3:1.7b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"equipment,claims,work_orders","work_orders_56,work_orders_76,work_orders_136,claims_556,claims_536,claims_636,equipment_55,equipment_91,equipment_19",work_orders_136,"claims_536,claims_556,claims_636,equipment_19,equipment_55,equipment_91,work_orders_136,work_orders_56,work_orders_76",,surgical light|handle|loose|drift|adapter|arm brake,infusion pump,3.253,15.408,18.662,809,8156563100,2764,627558600,99.184,9121,8229,191,0.5,1.0,0,False,False,,0.8,"The database contains detailed records about surgical light handle problems, including:  
1. **Work Orders**:  
   - **WO 56 (Equipment 73)**: Critical issue with handle locking, status ""IN_PROGRESS,"" and predictive outcome ""NORMAL.""  
   - **WO 76 (Equipment 53)**: Medium priority, status ""ON_HOLD,"" and predictive outcome ""NORMAL.""  
   - **WO 136 (Equipment 153)**: Cancelled due to merging into a higher-priority work order, status ""CANCELLED,"" and predictive outcome ""NORMAL.""  
   - **Claims**:  
     - **Claims 556, 536, 636 (Equipment 53, 73, 133)**: All report MAJOR severity, ""Operating room staff cannot maintain sterile positioning,"" and are in ""IN_PROGRESS"" or ""NEW"" status.  

2. **Equipment Details**:  
   - All equipment (55, 91, 19) are ""Surgical light 0XX"" models from Steris, with ""HIGH"" criticality, operational status, and similar issues across assets.  

**Summary**:  
Surgical light handle problems are recurring across multiple work orders (WO 56, 76, 136) and claims (556, 536, 636), involving Equipment 53, 73, 153. Issues include handle locking failures, drift, and MAJOR severity. Work orders are in varying statuses (IN_PROGRESS, ON_HOLD, CANCELLED), with predictive outcomes ""NORMAL"" and no immediate stock constraints. Equipment models (Steris Harmony LED) are consistent across assets.  

**Source IDs cited**: work_orders_56, work_orders_76, work_orders_136, claims_556, claims_536, claims_636, equipment_55, equipment_91, equipment_19.",,,,
20260509_013326,q032,What information exists about surgical light handle problems?,Core semantic retrieval/extraction,,summary,qwen3:4b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"equipment,claims,work_orders","work_orders_56,work_orders_76,work_orders_136,claims_556,claims_536,claims_636,equipment_55,equipment_91,equipment_19",work_orders_136,"claims_536,claims_556,claims_636,work_orders_136,work_orders_56,work_orders_76",,surgical light|handle|loose|drift|adapter|arm brake,infusion pump,3.253,33.165,36.419,1271,24616644100,2764,1424600800,51.632,9121,8229,166,1.0,1.0,0,False,False,,1.0,"Based on the database context, surgical light handle problems are reported across multiple equipment units with consistent symptoms:

Multiple work orders exist for surgical light handle loose issues:
- WO 56 (equipment 73): In progress, critical priority (work_orders_56)
- WO 76 (equipment 53): On hold, medium priority (work_orders_76)
- WO 136 (equipment 153): Cancelled (merged into higher priority work order) (work_orders_136)

Three claims report similar issues:
- Claim 556 (equipment 53): In progress, medium priority (claims_556)
- Claim 536 (equipment 73): New status (claims_536)
- Claim 636 (equipment 133): In progress, medium priority (claims_636)

All affected surgical lights are Steris Harmony LED models (criticality HIGH) with the following symptoms:
- Sterile handle does not lock correctly
- Staff reports drift during positioning
- Impact: Operating room staff cannot maintain sterile positioning reliably

The equipment locations include ICU Bed 08 (for equipment 91 and 19) and General Ward East (for equipment 53).

All records indicate the scope of work requires: replace handle adapter and adjust arm brake.",,,,
20260509_013326,q032,What information exists about surgical light handle problems?,Core semantic retrieval/extraction,,summary,qwen3:8b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"equipment,claims,work_orders","work_orders_56,work_orders_76,work_orders_136,claims_556,claims_536,claims_636,equipment_55,equipment_91,equipment_19",work_orders_136,"claims_536,claims_556,claims_636,equipment_19,equipment_55,equipment_91,work_orders_136,work_orders_56,work_orders_76",,surgical light|handle|loose|drift|adapter|arm brake,infusion pump,3.253,107.589,110.843,867,92195883600,2764,3661027900,9.404,9121,8229,154,0.833,1.0,0,False,False,,0.933,"The database contains multiple records about surgical light handle issues, primarily linked to equipment criticality and maintenance actions. Here's the summary:

1. **Work Orders**:  
   - **WO 56** (work_orders_56): Critical issue with surgical light handle loose, requiring replacement of the handle adapter and arm brake adjustment. Status: IN_PROGRESS.  
   - **WO 76** (work_orders_76): Similar issue on equipment 53, status ON_HOLD.  
   - **WO 136** (work_orders_136): Cancelled due to merging with a higher-priority work order for equipment 153.  

2. **Claims**:  
   - **Claim 556** (claims_556): MEDIUM priority, affecting equipment 53 (ICU Bed 08).  
   - **Claim 536** (claims_536): MEDIUM priority, affecting equipment 73 (ICU Bed 08).  
   - **Claim 636** (claims_636): IN_PROGRESS, affecting equipment 133 (ICU Bed 08).  

3. **Equipment**:  
   - **Equipment 55, 91, 19** (equipment_55, equipment_91, equipment_19): All located in ICU Bed 08, classified as HIGH criticality surgical lights.  

These records indicate recurring handle issues across multiple high-criticality surgical lights, with maintenance actions and claims prioritized based on operational impact.",,,,
20260509_013326,q032,What information exists about surgical light handle problems?,Core semantic retrieval/extraction,,summary,phi4-mini:3.8b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"equipment,claims,work_orders","work_orders_56,work_orders_76,work_orders_136,claims_556,claims_536,claims_636,equipment_55,equipment_91,equipment_19",work_orders_136,"claims_556,tasks_155,work_orders_56",tasks_155,surgical light|handle|loose|drift|adapter|arm brake,infusion pump,3.253,11.358,14.611,90,1444264700,2386,1054872500,62.315,9121,8229,60,0.5,0.0,0,False,False,,0.45,"Source ID: work_orders_56, claims_556, tasks_155. These records contain details on issues with the sterile position of a Surgical Light Handle not locking correctly and staff reports drift during positioning in various locations such as General Ward East (work_order_56) and ICU Bed 08 (claims_556). Additionally, there is an equipment record for asset code ASSET-10-0055 which may be related to this issue.",,,,
20260509_013326,q032,What information exists about surgical light handle problems?,Core semantic retrieval/extraction,,summary,gemma3:4b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"equipment,claims,work_orders","work_orders_56,work_orders_76,work_orders_136,claims_556,claims_536,claims_636,equipment_55,equipment_91,equipment_19",work_orders_136,"claims_536,claims_556,claims_636,equipment_19,equipment_55,equipment_91,work_orders_56,work_orders_76",,surgical light|handle|loose|drift|adapter|arm brake,infusion pump,3.253,16.823,20.077,185,5477372200,2927,1338800000,33.775,9121,8229,88,0.667,0.0,0,False,False,,0.517,"Based on the database, there are multiple work orders and claims related to surgical light handle issues. Specifically:

*   Work orders 56 and 76 both report a loose surgical light handle with symptoms of drift during positioning (work_orders_56, work_orders_76).
*   Claims 556, 536, and 636 all describe a loose surgical light handle with similar symptoms of drift during positioning (claims_556, claims_536, claims_636).

These issues primarily affect surgical lights located in the ICU Bed 08 (equipment_55, equipment_91, equipment_19) and are categorized as major severity (claims_556, claims_536, claims_636). (work_orders_56, work_orders_76)",,,,
20260509_013326,q033,What records mention replacing a sensor and recalibrating equipment?,Core semantic retrieval/extraction,,list_or_summary,qwen3:1.7b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"equipment,claims,work_orders","work_orders_101,work_orders_284,work_orders_281,claims_544,claims_104,claims_64,equipment_116,equipment_80,equipment_44",,"work_orders_101,work_orders_281,work_orders_284",,sensor|replace|recalibrate|calibration,battery load test only,3.271,14.06,17.331,642,6529792800,3041,694911000,98.319,10093,9192,61,1.0,1.0,0,False,False,,1.0,"The records mentioning replacing a sensor and recalibrating equipment are:  
1. **work_orders_101** (Infusion pump pressure alarm): Replaced pressure sensor and recalibrated pump.  
2. **work_orders_284** (Ventilator oxygen sensor drift): Replaced oxygen cell and performed calibration.  
3. **work_orders_281** (Infusion pump pressure alarm): Replaced pressure sensor and recalibrated pump.  

These records explicitly describe sensor replacement and calibration actions.  

**Source IDs cited:** work_orders_101, work_orders_284, work_orders_281.",,,,
20260509_013326,q033,What records mention replacing a sensor and recalibrating equipment?,Core semantic retrieval/extraction,,list_or_summary,qwen3:4b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"equipment,claims,work_orders","work_orders_101,work_orders_284,work_orders_281,claims_544,claims_104,claims_64,equipment_116,equipment_80,equipment_44",,"claims_104,claims_544,claims_64,equipment_116,equipment_44,equipment_80,work_orders_101,work_orders_281,work_orders_284",,sensor|replace|recalibrate|calibration,battery load test only,3.271,45.318,48.59,1834,36833262800,3041,1574069100,49.792,10093,9192,116,1.0,1.0,0,False,False,,1.0,"The records that mention replacing a sensor and recalibrating equipment are:

- **work_orders_101**: Explicitly states ""Scope: Replace pressure sensor and recalibrate pump""
- **work_orders_284**: Explicitly states ""Scope: Replace oxygen cell and perform calibration"" (oxygen cell is a sensor, and calibration equates to recalibration)
- **work_orders_281**: Explicitly states ""Scope: Replace pressure sensor and recalibrate pump""

These three work orders are the only records in the provided context that include the specific phrases indicating both sensor replacement and equipment recalibration. The claims records (e.g., claims_544, claims_104, claims_64) describe symptoms but do not mention the action of replacing a sensor and recalibrating equipment. The equipment records (equipment_116, equipment_80, equipment_44) do not contain relevant action descriptions.

**Answer**: work_orders_101, work_orders_284, work_orders_281",,,,
20260509_013326,q033,What records mention replacing a sensor and recalibrating equipment?,Core semantic retrieval/extraction,,list_or_summary,qwen3:8b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"equipment,claims,work_orders","work_orders_101,work_orders_284,work_orders_281,claims_544,claims_104,claims_64,equipment_116,equipment_80,equipment_44",,"work_orders_101,work_orders_281,work_orders_284",,sensor|replace|recalibrate|calibration,battery load test only,3.271,61.424,64.696,432,45538272100,3041,3872873700,9.487,10093,9192,50,1.0,1.0,0,False,False,,1.0,"The following records mention replacing a sensor and recalibrating equipment:  
- **work_orders_101**: Replaced pressure sensor and recalibrated pump (description and completion_notes).  
- **work_orders_281**: Replaced pressure sensor and recalibrated pump (description and completion_notes).  
- **work_orders_284**: Replaced oxygen cell and performed calibration (description).  

These records directly reference sensor replacement and recalibration actions.",,,,
20260509_013326,q033,What records mention replacing a sensor and recalibrating equipment?,Core semantic retrieval/extraction,,list_or_summary,phi4-mini:3.8b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"equipment,claims,work_orders","work_orders_101,work_orders_284,work_orders_281,claims_544,claims_104,claims_64,equipment_116,equipment_80,equipment_44",,"tasks_155,work_orders_101",tasks_155,sensor|replace|recalibrate|calibration,battery load test only,3.271,11.609,14.881,115,1866985800,2623,1150101100,61.597,10093,9192,90,1.0,1.0,0,False,False,,1.0,"Source ID work_orders_101, Source ID tasks_155. Both record types contain descriptions mentioning the replacement of sensors (""Replace pressure sensor"") and calibration processes (""recalibrate pump""). The context provided for these entries includes details about symptoms indicating malfunctioning components that require such maintenance actions to restore proper functioning.

(Note: There is no source ID 155 in your database, but it was mentioned as part of following instructions. If this were a real scenario with an actual missing record ID 'tasks_155', I would not be able to provide the context for its content.)",,,,
20260509_013326,q033,What records mention replacing a sensor and recalibrating equipment?,Core semantic retrieval/extraction,,list_or_summary,gemma3:4b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"equipment,claims,work_orders","work_orders_101,work_orders_284,work_orders_281,claims_544,claims_104,claims_64,equipment_116,equipment_80,equipment_44",,"work_orders_101,work_orders_281,work_orders_284",,sensor|replace|recalibrate|calibration,battery load test only,3.271,14.801,18.072,117,3470767800,3210,1650995300,33.71,10093,9192,44,0.25,1.0,0,False,False,,0.7,"The following work orders mention replacing a sensor and recalibrating equipment:

*   work_orders_101: WO 101: Infusion pump pressure alarm (Source ID: work_orders_101)
*   work_orders_281: WO 281: Infusion pump pressure alarm (Source ID: work_orders_281)
*   work_orders_284: WO 284: Ventilator oxygen sensor drift (Source ID: work_orders_284)",,,,
20260509_013326,q034,Which task mentions an infusion pump occlusion test?,Core semantic retrieval/extraction,,specific_record,qwen3:1.7b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,equipment,claims,work_orders","work_orders_2,work_orders_122,work_orders_62,tasks_26,claims_622,claims_562,claims_502,tasks_65,tasks_272,equipment_67",tasks_65,"tasks_65,work_orders_2",,infusion pump|occlusion|test,UPS battery,3.302,13.284,16.587,584,6010444100,3216,771497400,97.164,10722,9837,75,1.0,1.0,0,False,False,,1.0,"The task mentioning an infusion pump occlusion test is **tasks_65**.  
Source ID: tasks_65  
Description: ""Corrective action: Inspect drive mechanism, replace keypad if needed, run occlusion test""  
Blocked reason: Waiting for Infusion pump keypad from spare parts store.  

**Explanation**:  
- The task_65 explicitly mentions ""run occlusion test"" and is associated with an infusion pump keypad (blocked due to spare parts stock issues).  
- Other tasks (e.g., work_orders_2, 122, 62) relate to syringe pumps, not infusion pumps.",,,,
20260509_013326,q034,Which task mentions an infusion pump occlusion test?,Core semantic retrieval/extraction,,specific_record,qwen3:4b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,equipment,claims,work_orders","work_orders_2,work_orders_122,work_orders_62,tasks_26,claims_622,claims_562,claims_502,tasks_65,tasks_272,equipment_67",tasks_65,"tasks_26,tasks_272,tasks_65",,infusion pump|occlusion|test,UPS battery,3.302,80.463,83.766,3515,71731940100,3216,1698642200,49.002,10722,9837,240,1.0,1.0,0,False,False,,1.0,"After a thorough review of the provided healthcare IT system data, I can confirm that **none of the tasks mention the exact phrase ""infusion pump occlusion test""**. 

Here's the detailed analysis:
- The system contains three tasks (identified by their IDs: `tasks_26`, `tasks_65`, and `tasks_272`).
- **`tasks_65`** is the only task that includes the term ""occlusion test"" (in its description: ""Inspect drive mechanism, replace keypad if needed, run occlusion test"") and ""infusion pump"" (in its blocked reason: ""Waiting for Infusion pump keypad from spare parts store""). However, the phrase ""infusion pump occlusion test"" does **not** appear as a contiguous or combined string in any task. The task description refers to ""occlusion test"" without specifying the pump type, and the blocked reason mentions ""infusion pump keypad"" without linking it to an ""occlusion test"".
- **`tasks_26`** and **`tasks_272`** do not contain any relevant phrases related to ""infusion pump occlusion test"".
- The healthcare IT system uses ""occlusion test"" exclusively for **syringe pumps** (as seen in the claims data), not infusion pumps. Infusion pumps are a different device category, and the system does not have a task that explicitly combines both terms in the requested phrase.

Given the strict interpretation of the query (the phrase must be mentioned verbatim), there is no task that satisfies the condition. This aligns with standard healthcare IT terminology, where ""occlusion test"" is specific to syringe pumps, and infusion pumps do not typically undergo this test.

**Answer: None**",,,,
20260509_013326,q034,Which task mentions an infusion pump occlusion test?,Core semantic retrieval/extraction,,specific_record,qwen3:8b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,equipment,claims,work_orders","work_orders_2,work_orders_122,work_orders_62,tasks_26,claims_622,claims_562,claims_502,tasks_65,tasks_272,equipment_67",tasks_65,tasks_65,,infusion pump|occlusion|test,UPS battery,3.302,121.841,125.144,973,105908614100,3216,4040677600,9.187,10722,9837,51,1.0,1.0,0,False,False,,1.0,"The task that mentions an infusion pump occlusion test is **tasks_65**. 

**Answer:**  
tasks_65  
**Reason:** The task description states ""Inspect drive mechanism, replace keypad if needed, run occlusion test,"" and the blocked reason references an ""Infusion pump keypad,"" indicating the task is related to an infusion pump and includes an occlusion test.",,,,
20260509_013326,q034,Which task mentions an infusion pump occlusion test?,Core semantic retrieval/extraction,,specific_record,phi4-mini:3.8b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,equipment,claims,work_orders","work_orders_2,work_orders_122,work_orders_62,tasks_26,claims_622,claims_562,claims_502,tasks_65,tasks_272,equipment_67",tasks_65,"tasks_65,work_orders_122",,infusion pump|occlusion|test,UPS battery,3.302,11.468,14.77,94,1528449400,2781,1225737700,61.5,10722,9837,70,1.0,1.0,0,False,False,,1.0,"Source ID: tasks_65, work_orders_122. Both records mention a corrective action that includes inspecting the drive mechanism and replacing the keypad if needed before running an occlusion test on syringe pumps (work orders 2 and WO 122). The specific note for task 65 is ""Corrective action: Inspect drive mechanism, replace keypad if needed, run occlusion test,"" which directly mentions performing a corrective action that includes conducting an infusion pump occlusion test.",,,,
20260509_013326,q034,Which task mentions an infusion pump occlusion test?,Core semantic retrieval/extraction,,specific_record,gemma3:4b,nomic,nomic-embed-text,maintenance_records_nomic,3,10,"tasks,equipment,claims,work_orders","work_orders_2,work_orders_122,work_orders_62,tasks_26,claims_622,claims_562,claims_502,tasks_65,tasks_272,equipment_67",tasks_65,tasks_272,,infusion pump|occlusion|test,UPS battery,3.302,12.133,15.436,20,578584700,3344,1619789900,34.567,10722,9837,8,1.0,0.0,0,False,False,,0.65,Tasks_272 mentions an infusion pump occlusion test. (tasks_272),,,,
